Date,Close
5/29/2015 16:00:00,20.05
6/1/2015 16:00:00,19.58
6/2/2015 16:00:00,19.77
6/3/2015 16:00:00,19.71
6/4/2015 16:00:00,20.28
6/5/2015 16:00:00,20.28
6/8/2015 16:00:00,19.17
6/9/2015 16:00:00,19.35
6/10/2015 16:00:00,19.53
6/11/2015 16:00:00,19.82
6/12/2015 16:00:00,19.43
6/15/2015 16:00:00,19.23
6/16/2015 16:00:00,19.09
6/17/2015 16:00:00,19.42
6/18/2015 16:00:00,19.5
6/19/2015 16:00:00,19.5
6/22/2015 16:00:00,19.09
6/23/2015 16:00:00,19.38
6/24/2015 16:00:00,18.63
6/25/2015 16:00:00,18.64
6/26/2015 16:00:00,18.38
6/29/2015 16:00:00,17.58
6/30/2015 16:00:00,18.25
7/1/2015 16:00:00,18.55
7/2/2015 16:00:00,18.55
7/6/2015 16:00:00,18.27
7/7/2015 16:00:00,19.05
7/8/2015 16:00:00,17.57
7/9/2015 16:00:00,17.84
7/10/2015 16:00:00,18.15
7/13/2015 16:00:00,18.85
7/14/2015 16:00:00,18.92
7/15/2015 16:00:00,18.54
7/16/2015 16:00:00,18.69
7/17/2015 16:00:00,18.45
7/20/2015 16:00:00,18.46
7/21/2015 16:00:00,18.48
7/22/2015 16:00:00,18.52
7/23/2015 16:00:00,18.68
7/24/2015 16:00:00,18.11
7/27/2015 16:00:00,17.69
7/28/2015 16:00:00,18.01
7/29/2015 16:00:00,18.22
7/30/2015 16:00:00,19.65
7/31/2015 16:00:00,19.62
8/3/2015 16:00:00,19.85
8/4/2015 16:00:00,21.75
8/5/2015 16:00:00,22.36
8/6/2015 16:00:00,21.99
8/7/2015 16:00:00,22.2
8/10/2015 16:00:00,22.6
8/11/2015 16:00:00,22.18
8/12/2015 16:00:00,22.07
8/13/2015 16:00:00,22.25
8/14/2015 16:00:00,22.48
8/17/2015 16:00:00,22.64
8/18/2015 16:00:00,22.48
8/19/2015 16:00:00,22.07
8/20/2015 16:00:00,21.28
8/21/2015 16:00:00,20.59
8/24/2015 16:00:00,19.54
8/25/2015 16:00:00,19.21
8/26/2015 16:00:00,19.61
8/27/2015 16:00:00,20.54
8/28/2015 16:00:00,20.84
8/31/2015 16:00:00,20.43
9/1/2015 16:00:00,19.87
9/2/2015 16:00:00,20.26
9/3/2015 16:00:00,20.49
9/4/2015 16:00:00,20.48
9/8/2015 16:00:00,21.47
9/9/2015 16:00:00,21.12
9/10/2015 16:00:00,20.72
9/11/2015 16:00:00,20.96
9/14/2015 16:00:00,21
9/15/2015 16:00:00,20.6
9/16/2015 16:00:00,21.19
9/17/2015 16:00:00,20.96
9/18/2015 16:00:00,20.66
9/21/2015 16:00:00,20.4
9/22/2015 16:00:00,19.63
9/23/2015 16:00:00,19.36
9/24/2015 16:00:00,19.55
9/25/2015 16:00:00,19.76
9/28/2015 16:00:00,18.59
9/29/2015 16:00:00,17.76
9/30/2015 16:00:00,18.45
10/1/2015 16:00:00,18.67
10/2/2015 16:00:00,19.79
10/5/2015 16:00:00,20.3
10/6/2015 16:00:00,20.44
10/7/2015 16:00:00,20.72
10/8/2015 16:00:00,21.14
10/9/2015 16:00:00,21.23
10/12/2015 16:00:00,21.08
10/13/2015 16:00:00,21.13
10/14/2015 16:00:00,21.22
10/15/2015 16:00:00,21.63
10/16/2015 16:00:00,21.55
10/19/2015 16:00:00,21
10/20/2015 16:00:00,20.97
10/21/2015 16:00:00,20.26
10/22/2015 16:00:00,20.47
10/23/2015 16:00:00,21.29
10/26/2015 16:00:00,21.7
10/27/2015 16:00:00,20.94
10/28/2015 16:00:00,21.76
10/29/2015 16:00:00,22.8
10/30/2015 16:00:00,23.19
11/2/2015 16:00:00,23.78
11/3/2015 16:00:00,24.14
11/4/2015 16:00:00,24.03
11/5/2015 16:00:00,23.91
11/6/2015 16:00:00,23.84
11/9/2015 16:00:00,23.32
11/10/2015 16:00:00,23.43
11/11/2015 16:00:00,23.3
11/12/2015 16:00:00,22.8
11/13/2015 16:00:00,22.51
11/16/2015 16:00:00,22.63
11/17/2015 16:00:00,22.25
11/18/2015 16:00:00,22.72
11/19/2015 16:00:00,22.53
11/20/2015 16:00:00,22.46
11/23/2015 16:00:00,22.67
11/24/2015 16:00:00,22.96
11/25/2015 16:00:00,22.92
11/27/2015 16:00:00,22.77
11/30/2015 16:00:00,22.74
12/1/2015 16:00:00,23.28
12/2/2015 16:00:00,23.43
12/3/2015 16:00:00,22.39
12/4/2015 16:00:00,22.63
12/7/2015 16:00:00,22.32
12/8/2015 16:00:00,21.91
12/9/2015 16:00:00,22.06
12/10/2015 16:00:00,22.06
12/11/2015 16:00:00,21.05
12/14/2015 16:00:00,20.81
12/15/2015 16:00:00,21.15
12/16/2015 16:00:00,22.08
12/17/2015 16:00:00,21.45
12/18/2015 16:00:00,21.17
12/21/2015 16:00:00,21.62
12/22/2015 16:00:00,21.74
12/23/2015 16:00:00,22.5
12/24/2015 16:00:00,22.51
12/28/2015 16:00:00,22.63
12/29/2015 16:00:00,22.94
12/30/2015 16:00:00,22.52
12/31/2015 16:00:00,22.72
1/4/2016 16:00:00,22.25
1/5/2016 16:00:00,22.75
1/6/2016 16:00:00,22.39
1/7/2016 16:00:00,20.62
1/8/2016 16:00:00,20.49
1/11/2016 16:00:00,20.83
1/12/2016 16:00:00,21.13
1/13/2016 16:00:00,20.02
1/14/2016 16:00:00,20.27
1/15/2016 16:00:00,19.86
1/19/2016 16:00:00,19.63
1/20/2016 16:00:00,19.11
1/21/2016 16:00:00,19.02
1/22/2016 16:00:00,19.34
1/25/2016 16:00:00,18.89
1/26/2016 16:00:00,19.11
1/27/2016 16:00:00,19.47
1/28/2016 16:00:00,19.28
1/29/2016 16:00:00,20.08
2/1/2016 16:00:00,20.05
2/2/2016 16:00:00,19.09
2/3/2016 16:00:00,18.55
2/4/2016 16:00:00,18.77
2/5/2016 16:00:00,17.88
2/8/2016 16:00:00,16.87
2/9/2016 16:00:00,16.56
2/10/2016 16:00:00,17.17
2/11/2016 16:00:00,16.93
2/12/2016 16:00:00,18.11
2/16/2016 16:00:00,19.15
2/17/2016 16:00:00,20.07
2/18/2016 16:00:00,18.4
2/19/2016 16:00:00,18.06
2/22/2016 16:00:00,18.76
2/23/2016 16:00:00,18.22
2/24/2016 16:00:00,18.25
2/25/2016 16:00:00,18.34
2/26/2016 16:00:00,18.87
2/29/2016 16:00:00,18.93
3/1/2016 16:00:00,19.93
3/2/2016 16:00:00,20.27
3/3/2016 16:00:00,20.33
3/4/2016 16:00:00,19.81
3/7/2016 16:00:00,19.82
3/8/2016 16:00:00,19.33
3/9/2016 16:00:00,20.05
3/10/2016 16:00:00,20.34
3/11/2016 16:00:00,20.81
3/14/2016 16:00:00,20.94
3/15/2016 16:00:00,20.67
3/16/2016 16:00:00,21.2
3/17/2016 16:00:00,20.95
3/18/2016 16:00:00,21.42
3/21/2016 16:00:00,20.97
3/22/2016 16:00:00,21.24
3/23/2016 16:00:00,20.76
3/24/2016 16:00:00,20.52
3/28/2016 16:00:00,20.45
3/29/2016 16:00:00,21.22
3/30/2016 16:00:00,21.29
3/31/2016 16:00:00,21.44
4/1/2016 16:00:00,21.92
4/4/2016 16:00:00,21.62
4/5/2016 16:00:00,21.27
4/6/2016 16:00:00,21.36
4/7/2016 16:00:00,21.67
4/8/2016 16:00:00,22.39
4/11/2016 16:00:00,22.06
4/12/2016 16:00:00,22.65
4/13/2016 16:00:00,23.1
4/14/2016 16:00:00,22.81
4/15/2016 16:00:00,22.79
4/18/2016 16:00:00,22.87
4/19/2016 16:00:00,23.03
4/20/2016 16:00:00,22.79
4/21/2016 16:00:00,22.29
4/22/2016 16:00:00,22.17
4/25/2016 16:00:00,21.76
4/26/2016 16:00:00,21.84
4/27/2016 16:00:00,21.93
4/28/2016 16:00:00,21.35
4/29/2016 16:00:00,21.3
5/2/2016 16:00:00,21.67
5/3/2016 16:00:00,21.44
5/4/2016 16:00:00,21.47
5/5/2016 16:00:00,21.87
5/6/2016 16:00:00,22.01
5/9/2016 16:00:00,21.85
5/10/2016 16:00:00,22.58
5/11/2016 16:00:00,22.01
5/12/2016 16:00:00,21.94
5/13/2016 16:00:00,21.63
5/16/2016 16:00:00,22.08
5/17/2016 16:00:00,21.98
5/18/2016 16:00:00,21.7
5/19/2016 16:00:00,21.51
5/20/2016 16:00:00,21.76
5/23/2016 16:00:00,22.13
5/24/2016 16:00:00,22.67
5/25/2016 16:00:00,22.8
5/26/2016 16:00:00,22.51
5/27/2016 16:00:00,22.93
5/31/2016 16:00:00,22.85
6/1/2016 16:00:00,23.42
6/2/2016 16:00:00,24.1
6/3/2016 16:00:00,24.06
6/6/2016 16:00:00,24.4
6/7/2016 16:00:00,24.65
6/8/2016 16:00:00,24.97
6/9/2016 16:00:00,25.09
6/10/2016 16:00:00,24.55
6/13/2016 16:00:00,24.12
6/14/2016 16:00:00,24.05
6/15/2016 16:00:00,24.52
6/16/2016 16:00:00,24.16
6/17/2016 16:00:00,24.61
6/20/2016 16:00:00,24.28
6/21/2016 16:00:00,24.53
6/22/2016 16:00:00,24.32
6/23/2016 16:00:00,24.48
6/24/2016 16:00:00,22.91
6/27/2016 16:00:00,21.54
6/28/2016 16:00:00,22.09
6/29/2016 16:00:00,22.74
6/30/2016 16:00:00,22.63
7/1/2016 16:00:00,22.78
7/5/2016 16:00:00,22.55
7/6/2016 16:00:00,22.95
7/7/2016 16:00:00,22.98
7/8/2016 16:00:00,22.96
7/11/2016 16:00:00,22.99
7/12/2016 16:00:00,23.27
7/13/2016 16:00:00,23.13
7/14/2016 16:00:00,23.29
7/15/2016 16:00:00,23.34
7/18/2016 16:00:00,23.39
7/19/2016 16:00:00,23.15
7/20/2016 16:00:00,23.5
7/21/2016 16:00:00,23.17
7/22/2016 16:00:00,23.19
7/25/2016 16:00:00,23.32
7/26/2016 16:00:00,24.01
7/27/2016 16:00:00,23.82
7/28/2016 16:00:00,24.23
7/29/2016 16:00:00,23.98
8/1/2016 16:00:00,23.96
8/2/2016 16:00:00,23.8
8/3/2016 16:00:00,23.78
8/4/2016 16:00:00,24.06
8/5/2016 16:00:00,24.45
8/8/2016 16:00:00,24.64
8/9/2016 16:00:00,24.9
8/10/2016 16:00:00,24.63
8/11/2016 16:00:00,24.89
8/12/2016 16:00:00,24.5
8/15/2016 16:00:00,24.84
8/16/2016 16:00:00,24.49
8/17/2016 16:00:00,24.43
8/18/2016 16:00:00,24.36
8/19/2016 16:00:00,24.16
8/22/2016 16:00:00,24.23
8/23/2016 16:00:00,24.31
8/24/2016 16:00:00,23.55
8/25/2016 16:00:00,23.66
8/26/2016 16:00:00,23.76
8/29/2016 16:00:00,23.76
8/30/2016 16:00:00,23.81
8/31/2016 16:00:00,23.89
9/1/2016 16:00:00,24.65
9/2/2016 16:00:00,24.58
9/6/2016 16:00:00,24.72
9/7/2016 16:00:00,25.17
9/8/2016 16:00:00,25.3
9/9/2016 16:00:00,24.76
9/12/2016 16:00:00,25.08
9/13/2016 16:00:00,24.86
9/14/2016 16:00:00,25.22
9/15/2016 16:00:00,25.54
9/16/2016 16:00:00,25.44
9/19/2016 16:00:00,24.94
9/20/2016 16:00:00,24.97
9/21/2016 16:00:00,25.08
9/22/2016 16:00:00,25.79
9/23/2016 16:00:00,25.65
9/26/2016 16:00:00,25.36
9/27/2016 16:00:00,25.57
9/28/2016 16:00:00,26.35
9/29/2016 16:00:00,25.85
9/30/2016 16:00:00,26.03
10/3/2016 16:00:00,26.19
10/4/2016 16:00:00,26.23
10/5/2016 16:00:00,26.64
10/6/2016 16:00:00,26.8
10/7/2016 16:00:00,26.42
10/10/2016 16:00:00,26.79
10/11/2016 16:00:00,26.55
10/12/2016 16:00:00,26.33
10/13/2016 16:00:00,26.06
10/14/2016 16:00:00,25.75
10/17/2016 16:00:00,25.98
10/18/2016 16:00:00,25.86
10/19/2016 16:00:00,26.09
10/20/2016 16:00:00,26.12
10/21/2016 16:00:00,26.1
10/24/2016 16:00:00,26.28
10/25/2016 16:00:00,26.08
10/26/2016 16:00:00,26.13
10/27/2016 16:00:00,25.98
10/28/2016 16:00:00,26.07
10/31/2016 16:00:00,26.17
11/1/2016 16:00:00,26.4
11/2/2016 16:00:00,25.94
11/3/2016 16:00:00,25.77
11/4/2016 16:00:00,26.41
11/7/2016 16:00:00,27.18
11/8/2016 16:00:00,28
11/9/2016 16:00:00,28.32
11/10/2016 16:00:00,27.87
11/11/2016 16:00:00,27.5
11/14/2016 16:00:00,27.37
11/15/2016 16:00:00,27.83
11/16/2016 16:00:00,27.71
11/17/2016 16:00:00,28.03
11/18/2016 16:00:00,28.43
11/21/2016 16:00:00,28.97
11/22/2016 16:00:00,28.71
11/23/2016 16:00:00,28.47
11/25/2016 16:00:00,28.67
11/28/2016 16:00:00,28.73
11/29/2016 16:00:00,28.87
11/30/2016 16:00:00,28.71
12/1/2016 16:00:00,28.52
12/2/2016 16:00:00,29.01
12/5/2016 16:00:00,28.97
12/6/2016 16:00:00,29.63
12/7/2016 16:00:00,29.95
12/8/2016 16:00:00,28.65
12/9/2016 16:00:00,29.27
12/12/2016 16:00:00,29.19
12/13/2016 16:00:00,29.79
12/14/2016 16:00:00,29.72
12/15/2016 16:00:00,28.97
12/16/2016 16:00:00,28.86
12/19/2016 16:00:00,28.59
12/20/2016 16:00:00,28.63
12/21/2016 16:00:00,29.28
12/22/2016 16:00:00,29.33
12/23/2016 16:00:00,29.36
12/27/2016 16:00:00,29.01
12/28/2016 16:00:00,28.72
12/29/2016 16:00:00,28.5
12/30/2016 16:00:00,28.83
1/3/2017 16:00:00,29.48
1/4/2017 16:00:00,29.46
1/5/2017 16:00:00,29.37
1/6/2017 16:00:00,29.52
1/9/2017 16:00:00,29.16
1/10/2017 16:00:00,29.62
1/11/2017 16:00:00,29.03
1/12/2017 16:00:00,28.63
1/13/2017 16:00:00,28.62
1/17/2017 16:00:00,28.66
1/18/2017 16:00:00,28.61
1/19/2017 16:00:00,28.69
1/20/2017 16:00:00,28.74
1/23/2017 16:00:00,28.5
1/24/2017 16:00:00,29.01
1/25/2017 16:00:00,29.6
1/26/2017 16:00:00,29.48
1/27/2017 16:00:00,29.79
1/30/2017 16:00:00,29.11
1/31/2017 16:00:00,28.8
2/1/2017 16:00:00,28.56
2/2/2017 16:00:00,28.8
2/3/2017 16:00:00,28.86
2/6/2017 16:00:00,29.05
2/7/2017 16:00:00,28.56
2/8/2017 16:00:00,28.64
2/9/2017 16:00:00,28.62
2/10/2017 16:00:00,28.53
2/13/2017 16:00:00,29.16
2/14/2017 16:00:00,28.65
2/15/2017 16:00:00,29.6
2/16/2017 16:00:00,26.86
2/17/2017 16:00:00,26.6
2/21/2017 16:00:00,26.95
2/22/2017 16:00:00,26.46
2/23/2017 16:00:00,26.18
2/24/2017 16:00:00,26.39
2/27/2017 16:00:00,26.47
2/28/2017 16:00:00,26.29
3/1/2017 16:00:00,26.83
3/2/2017 16:00:00,26.31
3/3/2017 16:00:00,26.46
3/6/2017 16:00:00,26.55
3/7/2017 16:00:00,25.74
3/8/2017 16:00:00,25.68
3/9/2017 16:00:00,25.43
3/10/2017 16:00:00,25.5
3/13/2017 16:00:00,25.95
3/14/2017 16:00:00,26.35
3/15/2017 16:00:00,26.82
3/16/2017 16:00:00,26.79
3/17/2017 16:00:00,27.58
3/20/2017 16:00:00,26.62
3/21/2017 16:00:00,26.13
3/22/2017 16:00:00,26.03
3/23/2017 16:00:00,25.92
3/24/2017 16:00:00,25.71
3/27/2017 16:00:00,26.58
3/28/2017 16:00:00,27.17
3/29/2017 16:00:00,27.29
3/30/2017 16:00:00,27.33
3/31/2017 16:00:00,27.4
4/3/2017 16:00:00,27.75
4/4/2017 16:00:00,27.82
4/5/2017 16:00:00,27.6
4/6/2017 16:00:00,28.43
4/7/2017 16:00:00,28.11
4/10/2017 16:00:00,27.77
4/11/2017 16:00:00,27.71
4/12/2017 16:00:00,27.57
4/13/2017 16:00:00,27.19
4/17/2017 16:00:00,27.12
4/18/2017 16:00:00,27.75
4/19/2017 16:00:00,28.02
4/20/2017 16:00:00,28.46
4/21/2017 16:00:00,28.41
4/24/2017 16:00:00,29
4/25/2017 16:00:00,29.35
4/26/2017 16:00:00,29.79
4/27/2017 16:00:00,31.01
4/28/2017 16:00:00,30.71
5/1/2017 16:00:00,30.97
5/2/2017 16:00:00,30.96
5/3/2017 16:00:00,31.11
5/4/2017 16:00:00,30.72
5/5/2017 16:00:00,30.85
5/8/2017 16:00:00,30.42
5/9/2017 16:00:00,30.96
5/10/2017 16:00:00,31.23
5/11/2017 16:00:00,30.98
5/12/2017 16:00:00,31.15
5/15/2017 16:00:00,31.68
5/16/2017 16:00:00,32.2
5/17/2017 16:00:00,31.15
5/18/2017 16:00:00,30.96
5/19/2017 16:00:00,31.25
5/22/2017 16:00:00,31.57
5/23/2017 16:00:00,31.3
5/24/2017 16:00:00,31.19
5/25/2017 16:00:00,31.6
5/26/2017 16:00:00,31.82
5/30/2017 16:00:00,31.87
5/31/2017 16:00:00,31.72
6/1/2017 16:00:00,32.26
6/2/2017 16:00:00,32.52
6/5/2017 16:00:00,32.19
6/6/2017 16:00:00,32.49
6/7/2017 16:00:00,32.76
6/8/2017 16:00:00,32.77
6/9/2017 16:00:00,31.98
6/12/2017 16:00:00,31.59
6/13/2017 16:00:00,32.09
6/14/2017 16:00:00,32.35
6/15/2017 16:00:00,32.58
6/16/2017 16:00:00,32.61
6/19/2017 16:00:00,33.15
6/20/2017 16:00:00,33.18
6/21/2017 16:00:00,32.96
6/22/2017 16:00:00,33.25
6/23/2017 16:00:00,34.16
6/26/2017 16:00:00,33.85
6/27/2017 16:00:00,33.73
6/28/2017 16:00:00,33.7
6/29/2017 16:00:00,32.89
6/30/2017 16:00:00,31.29
7/3/2017 16:00:00,30.56
7/5/2017 16:00:00,30.98
7/6/2017 16:00:00,30.3
7/7/2017 16:00:00,30.84
7/10/2017 16:00:00,31.18
7/11/2017 16:00:00,31.43
7/12/2017 16:00:00,31.74
7/13/2017 16:00:00,31.93
7/14/2017 16:00:00,31.91
7/17/2017 16:00:00,31.85
7/18/2017 16:00:00,32.55
7/19/2017 16:00:00,32.79
7/20/2017 16:00:00,33.73
7/21/2017 16:00:00,34.03
7/24/2017 16:00:00,33.99
7/25/2017 16:00:00,34.27
7/26/2017 16:00:00,33.87
7/27/2017 16:00:00,33.39
7/28/2017 16:00:00,33.14
7/31/2017 16:00:00,32.93
8/1/2017 16:00:00,32.41
8/2/2017 16:00:00,31.98
8/3/2017 16:00:00,31.56
8/4/2017 16:00:00,31.79
8/7/2017 16:00:00,31.86
8/8/2017 16:00:00,31.55
8/9/2017 16:00:00,31.49
8/10/2017 16:00:00,30.51
8/11/2017 16:00:00,30.59
8/14/2017 16:00:00,30.99
8/15/2017 16:00:00,31.59
8/16/2017 16:00:00,31.3
8/17/2017 16:00:00,30.51
8/18/2017 16:00:00,30.71
8/21/2017 16:00:00,31.11
8/22/2017 16:00:00,31.6
8/23/2017 16:00:00,31.32
8/24/2017 16:00:00,31.55
8/25/2017 16:00:00,31.83
8/28/2017 16:00:00,31.69
8/29/2017 16:00:00,32.04
8/30/2017 16:00:00,32.12
8/31/2017 16:00:00,32.96
9/1/2017 16:00:00,33.21
9/5/2017 16:00:00,33.14
9/6/2017 16:00:00,33.77
9/7/2017 16:00:00,33.99
9/8/2017 16:00:00,33.25
9/11/2017 16:00:00,33.08
9/12/2017 16:00:00,32.75
9/13/2017 16:00:00,32.59
9/14/2017 16:00:00,32.06
9/15/2017 16:00:00,31.92
9/18/2017 16:00:00,31.68
9/19/2017 16:00:00,32.56
9/20/2017 16:00:00,33.08
9/21/2017 16:00:00,33.06
9/22/2017 16:00:00,32.38
9/25/2017 16:00:00,31.94
9/26/2017 16:00:00,32.16
9/27/2017 16:00:00,32.46
9/28/2017 16:00:00,32.34
9/29/2017 16:00:00,32.59
10/2/2017 16:00:00,30.77
10/3/2017 16:00:00,30.85
10/4/2017 16:00:00,30.75
10/5/2017 16:00:00,30.9
10/6/2017 16:00:00,30.81
10/9/2017 16:00:00,30.81
10/10/2017 16:00:00,30.43
10/11/2017 16:00:00,30.9
10/12/2017 16:00:00,30.07
10/13/2017 16:00:00,29.74
10/16/2017 16:00:00,29.69
10/17/2017 16:00:00,30.49
10/18/2017 16:00:00,30.44
10/19/2017 16:00:00,30.48
10/20/2017 16:00:00,31.03
10/23/2017 16:00:00,30.9
10/24/2017 16:00:00,31.22
10/25/2017 16:00:00,30.97
10/26/2017 16:00:00,30.83
10/27/2017 16:00:00,31.25
10/30/2017 16:00:00,30.57
10/31/2017 16:00:00,31.35
11/1/2017 16:00:00,30.82
11/2/2017 16:00:00,30.71
11/3/2017 16:00:00,31.26
11/6/2017 16:00:00,31.71
11/7/2017 16:00:00,31.46
11/8/2017 16:00:00,33.06
11/9/2017 16:00:00,32.75
11/10/2017 16:00:00,32.88
11/13/2017 16:00:00,33.06
11/14/2017 16:00:00,32.85
11/15/2017 16:00:00,32.89
11/16/2017 16:00:00,33
11/17/2017 16:00:00,33
11/20/2017 16:00:00,33.18
11/21/2017 16:00:00,33.34
11/22/2017 16:00:00,33.45
11/24/2017 13:00:00,33.89
11/27/2017 16:00:00,33.67
11/28/2017 16:00:00,33.25
11/29/2017 16:00:00,33.65
11/30/2017 16:00:00,34.12
12/1/2017 16:00:00,34.02
12/4/2017 16:00:00,34.22
12/5/2017 16:00:00,33.94
12/6/2017 16:00:00,33.1
12/7/2017 16:00:00,33.34
12/8/2017 16:00:00,33.18
12/11/2017 16:00:00,33.34
12/12/2017 16:00:00,32.71
12/13/2017 16:00:00,33.16
12/14/2017 16:00:00,32.83
12/15/2017 16:00:00,32.88
12/18/2017 16:00:00,32.95
12/19/2017 16:00:00,32.84
12/20/2017 16:00:00,33.16
12/21/2017 16:00:00,33.73
12/22/2017 16:00:00,33.34
12/26/2017 16:00:00,33.35
12/27/2017 16:00:00,33.71
12/28/2017 16:00:00,33.63
12/29/2017 16:00:00,33.39
1/2/2018 16:00:00,33.51
1/3/2018 16:00:00,33.33
1/4/2018 16:00:00,33.66
1/5/2018 16:00:00,33.89
1/8/2018 16:00:00,33.1
1/9/2018 16:00:00,33.63
1/10/2018 16:00:00,33.92
1/11/2018 16:00:00,35.11
1/12/2018 16:00:00,35.03
1/16/2018 16:00:00,36.03
1/17/2018 16:00:00,36.54
1/18/2018 16:00:00,36.07
1/19/2018 16:00:00,36.35
1/22/2018 16:00:00,37.12
1/23/2018 16:00:00,37.02
1/24/2018 16:00:00,37.63
1/25/2018 16:00:00,36.81
1/26/2018 16:00:00,37.05
1/29/2018 16:00:00,38.03
1/30/2018 16:00:00,37.11
1/31/2018 16:00:00,36.45
2/1/2018 16:00:00,36.83
2/2/2018 16:00:00,35.58
2/5/2018 16:00:00,34.47
2/6/2018 16:00:00,34.88
2/7/2018 16:00:00,34.68
2/8/2018 16:00:00,33.5
2/9/2018 16:00:00,33.43
2/12/2018 16:00:00,33.2
2/13/2018 16:00:00,33.13
2/14/2018 16:00:00,34.44
2/15/2018 16:00:00,35
2/16/2018 16:00:00,34.47
2/20/2018 16:00:00,34.71
2/21/2018 16:00:00,34.4
2/22/2018 16:00:00,34.51
2/23/2018 16:00:00,35.38
2/26/2018 16:00:00,35.33
2/27/2018 16:00:00,34.27
2/28/2018 16:00:00,34.23
3/1/2018 16:00:00,33.28
3/2/2018 16:00:00,33.73
3/5/2018 16:00:00,33.85
3/6/2018 16:00:00,34.75
3/7/2018 16:00:00,34.86
3/8/2018 16:00:00,35.91
3/9/2018 16:00:00,36.79
3/12/2018 16:00:00,36.77
3/13/2018 16:00:00,35.79
3/14/2018 16:00:00,35.69
3/15/2018 16:00:00,35.68
3/16/2018 16:00:00,35.99
3/19/2018 16:00:00,36.28
3/20/2018 16:00:00,36.73
3/21/2018 16:00:00,36.12
3/22/2018 16:00:00,34.53
3/23/2018 16:00:00,33.26
3/26/2018 16:00:00,34.92
3/27/2018 16:00:00,34.86
3/28/2018 16:00:00,34.1
3/29/2018 16:00:00,35.02
4/2/2018 16:00:00,33.88
4/3/2018 16:00:00,34.44
4/4/2018 16:00:00,34.93
4/5/2018 16:00:00,35.57
4/6/2018 16:00:00,34.13
4/9/2018 16:00:00,34.37
4/10/2018 16:00:00,34.67
4/11/2018 16:00:00,33.68
4/12/2018 16:00:00,34.93
4/13/2018 16:00:00,34.4
4/16/2018 16:00:00,34.77
4/17/2018 16:00:00,36.11
4/18/2018 16:00:00,36.41
4/19/2018 16:00:00,35.56
4/20/2018 16:00:00,35.44
4/23/2018 16:00:00,36.17
4/24/2018 16:00:00,35.52
4/25/2018 16:00:00,35.33
4/26/2018 16:00:00,32.29
4/27/2018 16:00:00,31.28
4/30/2018 16:00:00,31.42
5/1/2018 16:00:00,31.4
5/2/2018 16:00:00,31.22
5/3/2018 16:00:00,31.28
5/4/2018 16:00:00,31.86
5/7/2018 16:00:00,31.61
5/8/2018 16:00:00,32.06
5/9/2018 16:00:00,32.9
5/10/2018 16:00:00,33.37
5/11/2018 16:00:00,31.8
5/14/2018 16:00:00,32.32
5/15/2018 16:00:00,31.73
5/16/2018 16:00:00,31.92
5/17/2018 16:00:00,32.18
5/18/2018 16:00:00,32.34
5/21/2018 16:00:00,32.01
5/22/2018 16:00:00,31.58
5/23/2018 16:00:00,31.6
5/24/2018 16:00:00,31.32
5/25/2018 16:00:00,31.45
5/29/2018 16:00:00,31.3
5/30/2018 16:00:00,31.89
5/31/2018 16:00:00,31.45
6/1/2018 16:00:00,31.79
6/4/2018 16:00:00,31.54
6/5/2018 16:00:00,30.86
6/6/2018 16:00:00,31.55
